Date,Open,High,Low,Close,Volume
2026-01-16,152.4499969482422,153.1199951171875,148.5500030517578,149.3699951171875,16896403
2026-01-19,149.0,150.2100067138672,147.67999267578125,149.6999969482422,9393373
2026-01-20,150.19000244140625,152.22000122070312,144.72000122070312,145.39999389648438,22619361
2026-01-21,145.0,147.89999389648438,143.89999389648438,146.4499969482422,20875315
2026-01-22,148.0500030517578,153.89999389648438,148.0500030517578,151.64999389648438,45852758
2026-01-23,152.4499969482422,156.5,148.5,149.02999877929688,35863744
2026-01-27,150.5,157.0,149.0,155.55999755859375,40035179
2026-01-28,157.0,157.4499969482422,152.89999389648438,155.74000549316406,31471571
2026-01-29,156.0,160.0,155.8000030517578,157.17999267578125,31557755
2026-01-30,154.5,154.5,147.75,151.1300048828125,33012904
2026-02-02,148.10000610351562,149.89999389648438,141.3000030517578,148.6699981689453,38552721
2026-02-03,154.5,156.0500030517578,149.0399932861328,154.36000061035156,32031454
2026-02-04,154.9499969482422,158.1999969482422,154.11000061035156,157.2899932861328,20559103
2026-02-05,155.89999389648438,160.0,152.2899932861328,158.5,22567786
2026-02-06,158.0,161.3000030517578,156.49000549316406,160.52000427246094,29587522
2026-02-09,161.0500030517578,161.89999389648438,157.1699981689453,158.3800048828125,22102148
2026-02-10,158.49000549316406,161.47999572753906,156.22000122070312,160.99000549316406,28657528
2026-02-11,161.0,162.89999389648438,160.3699951171875,162.1199951171875,15729412
2026-02-12,162.1199951171875,163.0,159.3300018310547,160.35000610351562,11007640
2026-02-13,157.8000030517578,161.3000030517578,155.0,159.27999877929688,19899685
2026-02-16,158.0,160.13999938964844,157.25,159.5800018310547,8429730
2026-02-17,158.8000030517578,158.83999633789062,153.83999633789062,157.27000427246094,15671137
2026-02-18,157.50999450683594,160.88999938964844,157.30999755859375,159.2100067138672,14036849
2026-02-19,160.5,161.74000549316406,154.8699951171875,155.8000030517578,13791140
2026-02-20,155.89999389648438,160.10000610351562,155.32000732421875,158.75,14376451
2026-02-23,159.39999389648438,159.6999969482422,155.25,156.67999267578125,15614066
2026-02-24,156.6999969482422,160.67999267578125,152.0500030517578,160.17999267578125,47145393
2026-02-25,161.5500030517578,167.1999969482422,160.85000610351562,164.92999267578125,64790496
2026-02-26,165.0,165.89999389648438,162.86000061035156,165.50999450683594,20505687
2026-02-27,164.75,167.99000549316406,164.0,165.7100067138672,28020533
2026-03-02,158.99000549316406,168.2100067138672,158.8000030517578,165.58999633789062,21848406
2026-03-04,161.4199981689453,161.4199981689453,152.39999389648438,155.6199951171875,36418465
2026-03-05,156.10000610351562,160.1999969482422,154.30999755859375,156.14999389648438,20616217
2026-03-06,155.39999389648438,157.60000610351562,153.50999450683594,154.94000244140625,12234478
2026-03-09,150.99000549316406,151.19000244140625,144.8000030517578,149.52000427246094,17043925
2026-03-10,152.0500030517578,153.4499969482422,148.3699951171875,149.83999633789062,11722822
2026-03-11,150.82000732421875,155.33999633789062,150.82000732421875,153.8800048828125,13160960
2026-03-12,153.00999450683594,154.1999969482422,149.60000610351562,153.64999389648438,9824998
2026-03-13,152.25999450683594,154.25,144.25,149.88999938964844,24157379
2026-03-16,148.97000122070312,150.1300048828125,143.27000427246094,144.69000244140625,16060150
2026-03-17,145.19000244140625,153.99000549316406,144.5,153.52999877929688,27048278
2026-03-18,152.8000030517578,156.08999633789062,151.64999389648438,154.4199981689453,20171195
2026-03-19,152.0,155.41000366210938,151.0,152.5500030517578,14841772
2026-03-20,153.11000061035156,158.5399932861328,153.11000061035156,155.52000427246094,25811397
2026-03-23,153.0399932861328,154.0,142.25999450683594,143.0399932861328,21470572
2026-03-24,146.4600067138672,147.5,143.3000030517578,145.72999572753906,17464379
2026-03-25,147.99000549316406,152.33999633789062,145.9499969482422,151.7100067138672,22905688
2026-03-27,150.10000610351562,152.07000732421875,145.89999389648438,146.47000122070312,27097799
2026-03-30,146.1999969482422,156.60000610351562,145.00999450683594,151.4199981689453,70851364
2026-04-01,155.60000610351562,158.0,153.10000610351562,155.82000732421875,38264128
2026-04-02,154.0,156.19000244140625,150.27999877929688,155.16000366210938,28426617
2026-04-06,153.89999389648438,161.27999877929688,151.32000732421875,160.44000244140625,27838073
2026-04-07,159.4199981689453,161.69000244140625,158.22000122070312,160.6199951171875,21021523
2026-04-08,164.9499969482422,169.0,162.41000366210938,164.41000366210938,34940851
2026-04-09,164.41000366210938,168.7100067138672,162.2100067138672,163.35000610351562,21954699
2026-04-10,165.0,166.8000030517578,162.66000366210938,166.02000427246094,15081386
2026-04-13,162.77999877929688,171.5,160.75,167.8800048828125,29116175
2026-04-15,170.0,171.10000610351562,165.8800048828125,166.9499969482422,25814344
2026-04-16,167.6699981689453,172.07000732421875,166.61000061035156,171.32000732421875,30877678
2026-04-17,172.0,174.99000549316406,170.41000366210938,173.3300018310547,24677974
2026-04-20,173.39999389648438,174.0500030517578,170.3000030517578,172.7100067138672,17825908
2026-04-21,174.39999389648438,177.67999267578125,174.0,175.05999755859375,27069051
2026-04-22,175.3000030517578,178.4600067138672,174.75999450683594,176.22999572753906,20405858
2026-04-23,174.7100067138672,178.08999633789062,173.8000030517578,176.4499969482422,18772374
